order_id,date,customer_id,customer_name,city,zip_code,county,product_category,product_name,bottles_sold,order_amount,order_amount_sek,volume_sold_liters,volume_sold_gallons
INV-57102200015,2023-03-30,3494,SAM'S CLUB 6514 / WATERLOO,WATERLOO,50702.0,BLACK HAWK,IMPORTED BRANDIES,HENNESSY VS,24,989.76,9897.6,24.0,6.34
INV-57097200033,2023-03-30,5859,LIQUOR TOBACCO & GROCERY - MASON CITY,MASON CITY,50401.0,CERRO GORDO,AMERICAN CORDIALS & LIQUEURS,99 CINNAMON,48,68.64,686.4,4.8,1.26
INV-57100400019,2023-03-30,5127,PRICE CHOPPER  /  INGERSOLL,DES MOINES,50312.0,POLK,AMERICAN VODKAS,TITOS HANDMADE VODKA,120,1800.0,18000.0,90.0,23.77
INV-57085100033,2023-03-30,10183,CROWN LIQUOR & SMOKE / IOWA CITY,,,,IMPORTED SCHNAPPS,GOLDSCHLAGER CINNAMON SCHNAPPS MINI,1,9.0,90.0,0.05,0.01
INV-57086400029,2023-03-30,2528,HY-VEE FOOD STORE #3 (1142) / DES MOINES,DES MOINES,50315.0,POLK,WHITE RUM,SELVAREY WHITE RUM,6,171.0,1710.0,4.5,1.18
INV-57103200090,2023-03-30,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,AMERICAN CORDIALS & LIQUEURS,WILD TURKEY AMERICAN HONEY,1,17.25,172.5,0.75,0.19
INV-57091100001,2023-03-30,5142,SMOKIN' JOE'S #13 TOBACCO AND LIQUOR OUTLET,CEDAR RAPIDS,52303.0,LINN,CANADIAN WHISKIES,BLACK VELVET,2,5.26,52.599999999999994,0.4,0.1
INV-57094000001,2023-03-30,6003,CASEY'S GENERAL STORE #2298 / AMES,AMES,50010.0,STORY,AMERICAN SCHNAPPS,99 FRUITS MINI,48,309.6,3096.0,2.4,0.63
INV-57103000072,2023-03-30,3769,WAL-MART 0753 / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,CANADIAN WHISKIES,BLACK VELVET APPLE,12,99.0,990.0,9.0,2.37
INV-57098400052,2023-03-30,2582,HY-VEE #2 FOOD STORE / MASON CITY,MASON CITY,50401.0,CERRO GORDO,AMERICAN FLAVORED VODKA,DEEP EDDY PEACH,3,40.5,405.0,2.25,0.59
INV-57100400010,2023-03-30,5127,PRICE CHOPPER  /  INGERSOLL,DES MOINES,50312.0,POLK,AMERICAN DRY GINS,GILBEYS GIN,6,94.44,944.4,10.5,2.77
INV-57096100035,2023-03-30,3713,WAL-MART 0810 / MASON CITY,MASON CITY,50401.0,CERRO GORDO,FLAVORED RUM,MALIBU COCONUT,12,161.88,1618.8,9.0,2.37
INV-57086400053,2023-03-30,2528,HY-VEE FOOD STORE #3 (1142) / DES MOINES,DES MOINES,50315.0,POLK,AMERICAN SCHNAPPS,99 BANANAS,12,135.0,1350.0,9.0,2.37
INV-57098900038,2023-03-30,5501,QUIK TRIP #530 / EUCLID,DES MOINES,50313.0,POLK,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO MINI,2,37.0,370.0,0.1,0.02
INV-57095400095,2023-03-30,3456,QUICK SHOP / CLEAR LAKE,CLEARLAKE,50428.0,CERRO GORDO,AMERICAN SCHNAPPS,DEKUYPER SOUR APPLE PUCKER,3,35.43,354.3,3.0,0.79
INV-57105600021,2023-03-30,4397,QUIK TRIP #514 / ANKENY,ANKENY,50021.0,POLK,IMPORTED BRANDIES,HENNESSY VS,2,37.48,374.79999999999995,0.75,0.19
INV-57089900051,2023-03-30,5483,TIGER MART,GRISWOLD,51535.0,CASS,AMERICAN SCHNAPPS,ARROW PEPPERMINT SCHNAPPS MINI,1,7.05,70.5,0.05,0.01
INV-57107100003,2023-03-30,3644,WAL-MART 2764 / ALTOONA,ALTOONA,50009.0,POLK,CANADIAN WHISKIES,CROWN ROYAL VANILLA,12,314.88,3148.8,9.0,2.37
INV-57085000001,2023-03-30,2190,"CENTRAL CITY LIQUOR, INC.",DES MOINES,50314.0,POLK,CANADIAN WHISKIES,WINDSOR CANADIAN PET,6,90.0,900.0,10.5,2.77
INV-57106000007,2023-03-30,5382,CASEY'S GENERAL STORE # 2870/ ALTOONA,ALTOONA,50009.0,POLK,CANADIAN WHISKIES,BLACK VELVET,3,49.5,495.0,5.25,1.38
INV-57100300002,2023-03-30,5098,BEST FOOD MART 3  LLC,DES MOINES,50311.0,POLK,WHISKEY LIQUEUR,CINERATOR MINI,16,153.12,1531.2,0.8,0.21
INV-57094800054,2023-03-30,4428,KUM & GO #200 / AMES,AMES,50014.0,STORY,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY MINI SLEEVE,12,77.4,774.0,0.6,0.15
INV-57101600008,2023-03-30,5676,FAMILY PANTRY,DES MOINES,50310.0,POLK,BLENDED WHISKIES,FIVE STAR,12,71.88,718.8,9.0,2.37
INV-57087700011,2023-03-30,2130,SYCAMORE CONVENIENCE,WATERLOO,50703.0,BLACK HAWK,AMERICAN BRANDIES,PAUL MASSON GRANDE AMBER BRANDY VS,24,115.92,1159.2,9.0,2.37
INV-57086900003,2023-03-30,6242,WALL TO WALL WINE AND SPIRITS / WEST DES MOINES,WEST DES MOINES,50266.0,DALLAS,CANADIAN WHISKIES,RICH & RARE RESERVE,6,112.5,1125.0,10.5,2.77
INV-57103300006,2023-03-30,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,AMERICAN VODKAS,HAWKEYE VODKA MINI,4,27.0,270.0,0.2,0.05
INV-57104800079,2023-03-30,2594,HY-VEE FOOD STORE / SIOUX CITY,SIOUX CITY,51106.0,WOODBURY,IMPORTED SCHNAPPS,DR MCGILLICUDDYS CHERRY,12,263.88,2638.8,21.0,5.54
INV-57104200092,2023-03-30,2621,HY-VEE FOOD STORE #3 / SIOUX CITY,SIOUX CITY,51105.0,WOODBURY,AMERICAN SCHNAPPS,99 ORANGES MINI,3,23.22,232.2,0.15,0.03
INV-57100600076,2023-03-30,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50324.0,POLK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,12,162.0,1620.0,9.0,2.37
INV-57096800048,2023-03-30,2515,HY-VEE FOOD STORE #1 (1410) / MASON CITY,MASON CITY,50401.0,CERRO GORDO,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PEACH,1,12.0,120.0,0.75,0.19
INV-57089600028,2023-03-30,4738,CASEY'S GENERAL STORE #2284 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,6,138.0,1380.0,10.5,2.77
INV-57097600023,2023-03-30,6224,MID TOWN LIQUOR & VAPE / MASON CITY,MASON CITY,50401.0,CERRO GORDO,SINGLE MALT SCOTCH,MACALLAN DOUBLE CASK 12YR,2,120.04,1200.4,1.5,0.39
INV-57106000004,2023-03-30,5382,CASEY'S GENERAL STORE # 2870/ ALTOONA,ALTOONA,50009.0,POLK,CANADIAN WHISKIES,CROWN ROYAL,1,26.24,262.4,0.75,0.19
INV-57100600102,2023-03-30,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50324.0,POLK,AMERICAN CORDIALS & LIQUEURS,99 SOUR BERRY MINI,3,23.22,232.2,0.15,0.03
INV-57089900006,2023-03-30,5483,TIGER MART,GRISWOLD,51535.0,CASS,STRAIGHT BOURBON WHISKIES,JIM BEAM MINI,1,10.5,105.0,0.05,0.01
INV-57085600028,2023-03-30,4829,CENTRAL CITY 2,DES MOINES,50314.0,POLK,CREAM LIQUEURS,MOZART CHOCOLATE CREAM LIQUEUR,6,133.86,1338.6000000000001,4.5,1.18
INV-57103200009,2023-03-30,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,IRISH WHISKIES,JAMESON CASKMATES STOUT,2,50.98,509.79999999999995,1.5,0.39
INV-57106900002,2023-03-30,10060,SUPER STOP / ALTOONA,ALTOONA,50009.0,POLK,CANADIAN WHISKIES,CROWN ROYAL MINI,2,29.86,298.6,0.1,0.02
INV-57096800030,2023-03-30,2515,HY-VEE FOOD STORE #1 (1410) / MASON CITY,MASON CITY,50401.0,CERRO GORDO,AMERICAN DRY GINS,GRAY WHALE GIN,1,29.76,297.6,0.75,0.19
INV-57107800009,2023-03-30,2636,HY-VEE WINE AND SPIRITS / HUBBELL,DES MOINES,50317.0,POLK,IMPORTED DRY GINS,BEEFEATER GIN,4,89.96,899.5999999999999,4.0,1.05
INV-57098800004,2023-03-30,4291,FAREWAY STORES #597 / CRESTON,CRESTON,50801.0,UNION,IMPORTED VODKAS,ABSOLUT SWEDISH VODKA 80PRF,12,269.88,2698.8,12.0,3.17
INV-57095400080,2023-03-30,3456,QUICK SHOP / CLEAR LAKE,CLEARLAKE,50428.0,CERRO GORDO,CREAM LIQUEURS,CAROLANS IRISH CREAM,2,28.5,285.0,1.5,0.39
INV-57095400115,2023-03-30,3456,QUICK SHOP / CLEAR LAKE,CLEARLAKE,50428.0,CERRO GORDO,100% AGAVE TEQUILA,PATRON SILVER,3,126.0,1260.0,2.25,0.59
INV-57086300014,2023-03-30,2633,HY-VEE #3 / BDI / DES MOINES,DES MOINES,50320.0,POLK,IRISH WHISKIES,JAMESON,660,20770.2,207702.0,660.0,174.35
INV-57096800004,2023-03-30,2515,HY-VEE FOOD STORE #1 (1410) / MASON CITY,MASON CITY,50401.0,CERRO GORDO,IRISH WHISKIES,FINAGRENS IRISH WHISKEY,3,45.33,453.29999999999995,2.25,0.59
INV-57104700046,2023-03-30,3722,WAL-MART 1361 / SIOUX CITY,SIOUX CITY,51106.0,WOODBURY,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,12,324.0,3240.0,21.0,5.54
INV-57101600009,2023-03-30,5676,FAMILY PANTRY,DES MOINES,50310.0,POLK,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL MINI,3,51.75,517.5,0.15,0.03
INV-57097600035,2023-03-30,6224,MID TOWN LIQUOR & VAPE / MASON CITY,MASON CITY,50401.0,CERRO GORDO,BLENDED WHISKIES,SKREWBALL PEANUT BUTTER WHISKEY,2,64.02,640.1999999999999,2.0,0.52
INV-57088400010,2023-03-30,4907,PRIME MART / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,48,72.0,720.0,4.8,1.26
INV-57105200009,2023-03-30,3757,WAL-MART 3590 / SIOUX CITY,SIOUX CITY,51108.0,WOODBURY,STRAIGHT BOURBON WHISKIES,JIM BEAM,12,234.0,2340.0,12.0,3.17
INV-57092100021,2023-03-30,3385,SAM'S CLUB 8162 / CEDAR RAPIDS,CEDAR RAPIDS,52402.0,LINN,100% AGAVE TEQUILA,CABO WABO REPOSADO,54,1822.5,18225.0,40.5,10.69
INV-57103900001,2023-03-30,2571,HY-VEE FOOD STORE #2 / WATERLOO,WATERLOO,50703.0,BLACK HAWK,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,6,305.94,3059.4,10.5,2.77
INV-57096000015,2023-03-30,4353,KUM & GO #302 / CLEAR LAKE,CLEAR LAKE,50428.0,CERRO GORDO,AMERICAN VODKAS,SVEDKA 80PRF,12,144.0,1440.0,9.0,2.37
INV-57094700014,2023-03-30,5465,KUM & GO #1215 / AMES,AMES,50010.0,STORY,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,6,143.22,1432.2,4.5,1.18
INV-57100600115,2023-03-30,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50324.0,POLK,MIXTO TEQUILA,JOSE CUERVO ESPECIAL SILVER,2,43.5,435.0,2.0,0.52
INV-57101100010,2023-03-30,4877,WORLD LIQUOR & TOBACCO,CLIVE,50325.0,POLK,IRISH WHISKIES,JAMESON,24,143.76,1437.6,4.8,1.26
INV-57099600006,2023-03-30,10029,ROYAL MART / DES MOINES,DES MOINES,50312.0,POLK,IMPORTED FLAVORED VODKA,ABSOLUT CITRON,2,59.98,599.8,3.5,0.92
INV-57090800143,2023-03-30,2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPIDS,CEDAR RAPIDS,52403.0,LINN,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO,4,21.8,218.0,0.8,0.21
INV-57096000011,2023-03-30,4353,KUM & GO #302 / CLEAR LAKE,CLEAR LAKE,50428.0,CERRO GORDO,STRAIGHT BOURBON WHISKIES,WOODFORD RESERVE DOUBLE OAKED,6,283.5,2835.0,4.5,1.18
INV-57090600106,2023-03-30,5102,WILKIE LIQUORS,MOUNT VERNON,52314.0,LINN,TRIPLE SEC,PARAMOUNT TRIPLE SEC,300,1842.0,18420.0,300.0,79.25
INV-57107900017,2023-03-30,4511,SUPER QUICK / SE 30 DM,DES MOINES,50317.0,POLK,FLAVORED RUM,MALIBU PINEAPPLE,2,26.98,269.8,1.5,0.39
INV-57092900001,2023-03-30,4105,FAREWAY STORES #426 / NEVADA,NEVADA,50201.0,STORY,CANADIAN WHISKIES,BLACK VELVET,12,99.0,990.0,9.0,2.37
INV-57094800016,2023-03-30,4428,KUM & GO #200 / AMES,AMES,50014.0,STORY,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL FLAT,3,36.0,360.0,1.12,0.29
INV-57096800034,2023-03-30,2515,HY-VEE FOOD STORE #1 (1410) / MASON CITY,MASON CITY,50401.0,CERRO GORDO,IMPORTED VODKAS,GREY GOOSE,1,39.75,397.5,1.75,0.46
INV-57107800029,2023-03-30,2636,HY-VEE WINE AND SPIRITS / HUBBELL,DES MOINES,50317.0,POLK,WHISKEY LIQUEUR,SOUTHERN COMFORT MINI,10,77.4,774.0,0.5,0.13
INV-57106100037,2023-03-30,6078,KUM & GO #0185 / BONDURANT,BONDURANT,50035.0,POLK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,96,144.0,1440.0,9.6,2.53
INV-57101100050,2023-03-30,4877,WORLD LIQUOR & TOBACCO,CLIVE,50325.0,POLK,AMERICAN BRANDIES,KORBEL BRANDY,4,39.96,399.6,3.0,0.79
INV-57086300115,2023-03-30,2633,HY-VEE #3 / BDI / DES MOINES,DES MOINES,50320.0,POLK,WHITE RUM,CASTILLO SILVER RUM,12,94.56,945.6,12.0,3.17
INV-57090800031,2023-03-30,2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPIDS,CEDAR RAPIDS,52403.0,LINN,TEMPORARY & SPECIALTY PACKAGES,BENCHMARK SMALL BATCH,12,153.0,1530.0,9.0,2.37
INV-57095400090,2023-03-30,3456,QUICK SHOP / CLEAR LAKE,CLEARLAKE,50428.0,CERRO GORDO,AMERICAN FLAVORED VODKA,SMIRNOFF CITRUS,2,24.76,247.60000000000002,1.5,0.39
INV-57094800008,2023-03-30,4428,KUM & GO #200 / AMES,AMES,50014.0,STORY,CANADIAN WHISKIES,BLACK VELVET,4,66.0,660.0,7.0,1.84
INV-57102300019,2023-03-30,3663,WAL-MART 1496 / WATERLOO,WATERLOO,50702.0,BLACK HAWK,BLENDED WHISKIES,TWISTED TEA WHISKEY,12,162.0,1620.0,9.0,2.37
INV-57094800060,2023-03-30,4428,KUM & GO #200 / AMES,AMES,50014.0,STORY,MIXTO TEQUILA,JOSE CUERVO ESPECIAL SILVER,1,18.0,180.0,0.75,0.19
INV-57089600038,2023-03-30,4738,CASEY'S GENERAL STORE #2284 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,BLENDED WHISKIES,SKREWBALL PEANUT BUTTER WHISKEY MINI,6,126.0,1260.0,0.3,0.07
INV-57090600130,2023-03-30,5102,WILKIE LIQUORS,MOUNT VERNON,52314.0,LINN,MIXTO TEQUILA,TORADA GOLD,60,658.8,6588.0,60.0,15.85
INV-57094800004,2023-03-30,4428,KUM & GO #200 / AMES,AMES,50014.0,STORY,CANADIAN WHISKIES,CROWN ROYAL,2,25.48,254.8,0.75,0.19
INV-57086900015,2023-03-30,6242,WALL TO WALL WINE AND SPIRITS / WEST DES MOINES,WEST DES MOINES,50266.0,DALLAS,SINGLE MALT SCOTCH,BUNNAHABHAIN 12YR,6,382.5,3825.0,4.5,1.18
INV-57086300124,2023-03-30,2633,HY-VEE #3 / BDI / DES MOINES,DES MOINES,50320.0,POLK,IMPORTED BRANDIES,COURVOISIER VS COGNAC,12,351.0,3510.0,9.0,2.37
INV-57088300006,2023-03-30,5684,FIVE CORNERS LIQUOR & WINE,CEDAR FALLS,50613.0,BLACK HAWK,BLENDED WHISKIES,FIVE STAR,48,94.56,945.6,9.6,2.53
INV-57107700016,2023-03-30,4599,QUIK TRIP #500 / HUBBELL DM,DES MOINES,50317.0,POLK,AMERICAN VODKAS,MCCORMICK 80PRF VODKA PET,72,198.72,1987.2,27.0,7.13
INV-57096100036,2023-03-30,3713,WAL-MART 0810 / MASON CITY,MASON CITY,50401.0,CERRO GORDO,SPICED RUM,ADMIRAL NELSON SPICED,18,311.94,3119.4,31.5,8.32
INV-57107200021,2023-03-30,5057,KUM & GO #535 / DES MOINES,DES MOINES,50317.0,POLK,AMERICAN VODKAS,TITOS HANDMADE VODKA,2,39.52,395.20000000000005,2.0,0.52
INV-57100600096,2023-03-30,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50324.0,POLK,AMERICAN FLAVORED VODKA,SMIRNOFF PINK LEMONADE MINI,1,11.21,112.10000000000001,0.05,0.01
INV-57099100004,2023-03-30,2626,HY-VEE DRUGSTORE / UNIVERSITY / DSM,DES MOINES,50311.0,POLK,BOTTLED IN BOND BOURBON,OLD GRAND-DAD 100PRF BOND BOURBON 4YR,12,243.0,2430.0,9.0,2.37
INV-57100600038,2023-03-30,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50324.0,POLK,AMERICAN FLAVORED VODKA,SVEDKA BLUE RASPBERRY,3,36.0,360.0,2.25,0.59
INV-57105000011,2023-03-30,4202,FAREWAY STORES #829 / SIOUX CITY,SIOUX CITY,51106.0,WOODBURY,AMERICAN VODKAS,SMIRNOFF 80PRF PET,210,4647.3,46473.0,367.5,97.08
INV-57097600022,2023-03-30,6224,MID TOWN LIQUOR & VAPE / MASON CITY,MASON CITY,50401.0,CERRO GORDO,AMERICAN BRANDIES,E & J XO,12,153.0,1530.0,9.0,2.37
INV-57099600007,2023-03-30,10029,ROYAL MART / DES MOINES,DES MOINES,50312.0,POLK,IMPORTED VODKAS,GREY GOOSE,4,90.0,900.0,3.0,0.79
INV-57097900018,2023-03-30,6144,NORTHSIDE LIQUOR AND GROCERY / MASON CITY,MASON CITY,50401.0,CERRO GORDO,STRAIGHT BOURBON WHISKIES,NELSON BROS CLASSIC WHISKEY,6,180.0,1800.0,4.5,1.18
INV-57096100020,2023-03-30,3713,WAL-MART 0810 / MASON CITY,MASON CITY,50401.0,CERRO GORDO,AMERICAN DRY GINS,SEAGRAMS EXTRA DRY GIN,6,125.94,1259.4,10.5,2.77
INV-57095700066,2023-03-30,4969,LAKE LIQUORS WINE AND SPIRITS,CLEAR LAKE,50428.0,CERRO GORDO,IMPORTED CORDIALS & LIQUEURS,GRAND MARNIER CORDON ROUGE,12,198.0,1980.0,4.5,1.18
INV-57105000019,2023-03-30,4202,FAREWAY STORES #829 / SIOUX CITY,SIOUX CITY,51106.0,WOODBURY,FLAVORED RUM,MALIBU PEACH,12,161.88,1618.8,9.0,2.37
INV-57086300041,2023-03-30,2633,HY-VEE #3 / BDI / DES MOINES,DES MOINES,50320.0,POLK,WHISKEY LIQUEUR,DR. PEACH WHISKEY,12,156.24,1562.4,9.0,2.37
INV-57107600007,2023-03-30,6288,MIDWEST FOOD & LIQUOR / PLEASANT HILL,PLEASANT HILL,50327.0,POLK,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PINK WHITNEY,6,72.0,720.0,4.5,1.18
INV-57106000015,2023-03-30,5382,CASEY'S GENERAL STORE # 2870/ ALTOONA,ALTOONA,50009.0,POLK,AMERICAN VODKAS,HAWKEYE VODKA,2,10.5,105.0,1.5,0.39
INV-57091300004,2023-03-30,5097,FAREWAY STORES #151 / CEDAR RAPIDS,CEDAR RAPIDS,52403.0,LINN,BLENDED WHISKIES,SEAGRAMS 7 CROWN,6,125.94,1259.4,10.5,2.77
INV-57093900007,2023-03-30,4102,FAREWAY STORES #386 / AMES,AMES,50010.0,STORY,IMPORTED DRY GINS,BOMBAY SAPPHIRE GIN,12,252.0,2520.0,9.0,2.37
INV-57104700052,2023-03-30,3722,WAL-MART 1361 / SIOUX CITY,SIOUX CITY,51106.0,WOODBURY,IMPORTED BRANDIES,REMY MARTIN 1738 ACCORD ROYAL,6,292.32,2923.2,4.5,1.18
INV-57090800124,2023-03-30,2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPIDS,CEDAR RAPIDS,52403.0,LINN,WHISKEY LIQUEUR,SLOW AND LOW,2,35.52,355.20000000000005,1.5,0.39
INV-57090800066,2023-03-30,2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPIDS,CEDAR RAPIDS,52403.0,LINN,AMERICAN VODKAS,NEW AMSTERDAM 80PRF,1,6.0,60.0,0.37,0.09
INV-57085900001,2023-03-30,2502,HY-VEE WINE AND SPIRITS (1022) / ANKENY,ANKENY,50021.0,POLK,AMERICAN DRY GINS,PARAMOUNT GIN,12,139.56,1395.6,21.0,5.54
INV-57101600036,2023-03-30,5676,FAMILY PANTRY,DES MOINES,50310.0,POLK,IMPORTED BRANDIES,HENNESSY VS MINI,10,477.0,4770.0,0.5,0.13
INV-57107700003,2023-03-30,4599,QUIK TRIP #500 / HUBBELL DM,DES MOINES,50317.0,POLK,CANADIAN WHISKIES,BLACK VELVET MINI,1,13.31,133.1,0.05,0.01
INV-57092700006,2023-03-30,4674,KUM & GO #227 / AMES,AMES,50010.0,STORY,AMERICAN VODKAS,TITOS HANDMADE VODKA,12,97.56,975.6,4.5,1.18
INV-57105500019,2023-03-30,4201,FAREWAY STORES #022 / SIOUX CITY,SIOUX CITY,51109.0,WOODBURY,AMERICAN CORDIALS & LIQUEURS,PARAMOUNT AMARETTO,12,67.56,675.6,9.0,2.37
INV-57093800021,2023-03-30,6304,WORLD LIQUOR & TOBACCO + VAPORS / AMES,AMES,50010.0,STORY,IMPORTED BRANDIES,HENNESSY VS,24,269.76,2697.6,4.8,1.26
INV-57090600103,2023-03-30,5102,WILKIE LIQUORS,MOUNT VERNON,52314.0,LINN,TRIPLE SEC,DEKUYPER TRIPLE SEC,36,126.0,1260.0,36.0,9.51
INV-57087500041,2023-03-30,2106,HILLSTREET NEWS AND TOBACCO,CEDAR FALLS,50613.0,BLACK HAWK,IMPORTED SCHNAPPS,RUMPLE MINZE PEPPERMINT SCHNAPPS LIQUEUR,12,296.88,2968.8,12.0,3.17
INV-57089300020,2023-03-30,3477,SAM'S CLUB 6472 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,IRISH WHISKIES,JAMESON ORANGE,6,134.94,1349.4,4.5,1.18
INV-57094100004,2023-03-30,4509,AJ'S LIQUOR II,AMES,50010.0,STORY,IRISH WHISKIES,JAMESON,12,314.88,3148.8,9.0,2.37
INV-57094900003,2023-03-30,5536,THE FILLING STATION / AMES,AMES,50010.0,STORY,CANADIAN WHISKIES,BLACK VELVET MINI,1,13.31,133.1,0.05,0.01
INV-57106900018,2023-03-30,10060,SUPER STOP / ALTOONA,ALTOONA,50009.0,POLK,AMERICAN VODKAS,BLUE OX VODKA,24,77.52,775.1999999999999,9.0,2.37
INV-57099900019,2023-03-30,4696,QUIK TRIP #517 / WEST DES MOINES,WEST DES MOINES,50266.0,POLK,AMERICAN BRANDIES,PAUL MASSON GRANDE AMBER BRANDY VS,2,9.66,96.6,0.75,0.19
INV-57099500015,2023-03-30,4893,CASEY'S GENERAL STORE #3098 / WDM,WEST DES MOINES,50265.0,POLK,AMERICAN VODKAS,NEW AMSTERDAM 80PRF,3,36.0,360.0,2.25,0.59
INV-57097200018,2023-03-30,5859,LIQUOR TOBACCO & GROCERY - MASON CITY,MASON CITY,50401.0,CERRO GORDO,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PEACH MINI,10,83.1,831.0,0.5,0.13
INV-57100600098,2023-03-30,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50324.0,POLK,AMERICAN VODKAS,SMIRNOFF PEACH LEMONADE,4,49.52,495.20000000000005,3.0,0.79
INV-57086300128,2023-03-30,2633,HY-VEE #3 / BDI / DES MOINES,DES MOINES,50320.0,POLK,SINGLE MALT SCOTCH,GLENLIVET 12YR,12,584.64,5846.4,12.0,3.17
INV-57098400070,2023-03-30,2582,HY-VEE #2 FOOD STORE / MASON CITY,MASON CITY,50401.0,CERRO GORDO,WHITE RUM,PARAMOUNT WHITE RUM,3,19.14,191.4,2.25,0.59
INV-57090600023,2023-03-30,5102,WILKIE LIQUORS,MOUNT VERNON,52314.0,LINN,STRAIGHT BOURBON WHISKIES,WOODFORD RESERVE,12,476.88,4768.8,12.0,3.17
INV-57106400010,2023-03-30,2679,HY-VEE FAST & FRESH/ALTOONA,ALTOONA,50009.0,POLK,AMERICAN VODKAS,BARTON VODKA,8,13.6,136.0,1.6,0.42
INV-57095400069,2023-03-30,3456,QUICK SHOP / CLEAR LAKE,CLEARLAKE,50428.0,CERRO GORDO,AMERICAN BRANDIES,E & J VS,2,19.5,195.0,1.5,0.39
INV-57103900067,2023-03-30,2571,HY-VEE FOOD STORE #2 / WATERLOO,WATERLOO,50703.0,BLACK HAWK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,6,138.0,1380.0,10.5,2.77
INV-57086900004,2023-03-30,6242,WALL TO WALL WINE AND SPIRITS / WEST DES MOINES,WEST DES MOINES,50266.0,DALLAS,IRISH WHISKIES,TEELING SMALL BATCH IRISH WHISKEY,6,167.94,1679.4,4.5,1.18
INV-57092500021,2023-03-30,5860,KUM & GO #0217 -AMES,AMES,50010.0,STORY,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,12,96.0,960.0,4.5,1.18
INV-57100600005,2023-03-30,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50324.0,POLK,CANADIAN WHISKIES,BLACK VELVET,48,126.24,1262.3999999999999,9.6,2.53
INV-57097000032,2023-03-30,2652,HY-VEE DRUGSTORE / MASON CITY,MASON CITY,50401.0,CERRO GORDO,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED MINI,24,172.8,1728.0,1.2,0.31
INV-57088100005,2023-03-30,6116,TOBACCO OUTLET PLUS #561 / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,BLENDED WHISKIES,KESSLER BLEND WHISKEY MINI,1,8.1,81.0,0.05,0.01
INV-57085300001,2023-03-30,10183,CROWN LIQUOR & SMOKE / IOWA CITY,,,,100% AGAVE TEQUILA,PATRON EXTRA ANEJO,2,140.98,1409.8,1.5,0.39
INV-57086000033,2023-03-30,4829,CENTRAL CITY 2,DES MOINES,50314.0,POLK,AMERICAN VODKAS,MCCORMICK 80PRF VODKA,24,150.96,1509.6000000000001,24.0,6.34
INV-57090900005,2023-03-30,4491,CASEY'S GENERAL STORE #2772 / CEDAR RAPIDS,CEDAR RAPIDS,52403.0,LINN,IMPORTED BRANDIES,HENNESSY VS,4,74.96,749.5999999999999,1.5,0.39
INV-57090600008,2023-03-30,5102,WILKIE LIQUORS,MOUNT VERNON,52314.0,LINN,CANADIAN WHISKIES,CROWN ROYAL,96,2879.04,28790.4,96.0,25.36
